RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30
1090,2,Harris County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,201,101461.0,101545.0,101556.0,101710.0,101859.0,101957.0,101995.0,102060.0,102232.0,102434.0,102729.0,103041.0,102969.0,102723.0,102476.0,102491.0,102508.0,102637.0,102819.0,103002.0,103097.0,103188.0,103338.0,103478.0,104090.0,104712.0,105380.0,105578.0,105816.0,105994.0,106218.0,106390.0,106575.0,106791.0,106713.0,106626.0,106679.0,107286.0,108171.0,109018.0,109751.0,110387.0,111030.0,111671.0,112143.0,112512.0,112932.0,113431.0,113881.0,114016.0,113930.0,113966.0,113981.0,114173.0,114319.0,114656.0,115013.0,115285.0,115784.0,116279.0,116488.0,116478.0,116071.0,115896.0,115889.0,116039.0,116182.0,116013.0,116101.0,116373.0,116639.0,116819.0,116987.0,117291.0,117864.0,118499.0,119034.0,119522.0,119969.0,120628.0,121152.0,121551.0,121870.0,122114.0,122480.0,122576.0,122596.0,122627.0,122731.0,123103.0,123273.0,123667.0,123850.0,124202.0,124467.0,124850.0,125326.0,126369.0,127943.0,129152.0,130374.0,130708.0,131671.0,132209.0,133128.0,133842.0,134514.0,135327.0,136045.0,136727.0,136925.0,137114.0,136891.0,137113.0,137010.0,137016.0,136781.0,136546.0,136678.0,136621.0,136885.0,136913.0,137193.0,137333.0,137830.0,138225.0,138746.0,139199.0,139823.0,140541.0,141024.0,141526.0,141852.0,141967.0,141842.0,141973.0,142316.0,142836.0,142970.0,143360.0,143698.0,144030.0,144275.0,144501.0,144252.0,143705.0,143096.0,142688.0,142020.0,141274.0,140763.0,140295.0,139721.0,139208.0,138374.0,137456.0,136834.0,136920.0,137025.0,136937.0,136889.0,137157.0,137639.0,137940.0,137994.0,137692.0,137789.0,138003.0,138101.0,137967.0,138124.0,138398.0,138443.0,137904.0,136730.0,135284.0,134306.0,133770.0,133704.0,133431.0,132973.0,132210.0,131052.0,130102.0,129341.0,128995.0,128901.0,129059.0,129100.0,129138.0,128401.0,127981.0,127808.0,128096.0,128419.0,128372.0,128514.0,128679.0,129196.0,129661.0,130043.0,130204.0,130821.0,131476.0,132384.0,133292.0,134812.0,136592.0,138243.0,139440.0,140591.0,141808.0,143201.0,144732.0,146262.0,147624.0,148816.0,149997.0,150709.0,151521.0,152325.0,153779.0,155219.0,156938.0,158546.0,159952.0,161189.0,162505.0,163741.0,164806.0,166167.0,167494.0,168725.0,169521.0,170006.0,170491.0,170998.0,171874.0,172392.0,172853.0,173781.0,174778.0,175387.0,175381.0,175771.0,176433.0,177485.0,178050.0,178542.0,178775.0,179712.0,180761.0,181178.0,181565.0,182079.0,183008.0,183552.0,183977.0,184181.0,184455.0,184832.0,185349.0,185788.0,186158.0,186730.0,187287.0,187992.0,189066.0,190214.0,191226.0,192035.0,193038.0,193979.0,194716.0,195286.0,195926.0,197055.0,197880.0,198382.0,198286.0,198666.0,199428.0,200367.0,201100.0,201079.0,201441.0,201578.0,201970.0,201770.0,201879.0,203200.0,204647.0,206042.0,206672.0,207603.0,208694.0,210471.0,212115.0,214114.0,216006.0,218214.0,220470.0,222016.0,223838.0
978,8,Dallas County,County,TX,TX,Dallas-Fort Worth-Arlington,48,113,96743.0,96790.0,96992.0,97323.0,97679.0,97906.0,98033.0,98215.0,98370.0,98689.0,98998.0,99408.0,99511.0,99648.0,99563.0,99695.0,99751.0,99969.0,100252.0,100532.0,100898.0,101231.0,101518.0,101694.0,102043.0,102422.0,102885.0,103013.0,103268.0,103493.0,103875.0,104166.0,104556.0,104474.0,104536.0,104469.0,105096.0,105878.0,106829.0,107744.0,108508.0,109337.0,110050.0,110723.0,110958.0,111660.0,112298.0,113226.0,113501.0,113928.0,114092.0,114331.0,114457.0,114795.0,115184.0,115561.0,116105.0,116574.0,117084.0,117518.0,117914.0,117628.0,117640.0,117751.0,118294.0,118226.0,118210.0,118415.0,118739.0,119016.0,119164.0,119377.0,119549.0,119995.0,120270.0,120737.0,121124.0,121887.0,122629.0,123274.0,123905.0,124417.0,124936.0,125427.0,125542.0,125551.0,125309.0,125251.0,125367.0,125652.0,125902.0,126084.0,126322.0,126723.0,127032.0,127328.0,128250.0,130081.0,132309.0,133872.0,134468.0,134558.0,134881.0,135398.0,135725.0,136109.0,136777.0,137461.0,138428.0,138151.0,137972.0,137562.0,137894.0,138564.0,139025.0,139426.0,139743.0,139509.0,139471.0,139108.0,139034.0,139577.0,139963.0,140430.0,140612.0,140836.0,140726.0,140416.0,140337.0,141224.0,141657.0,142102.0,141838.0,141595.0,141429.0,141596.0,141889.0,142031.0,142171.0,142592.0,143035.0,143042.0,143267.0,143457.0,143158.0,141763.0,140321.0,139116.0,138382.0,137618.0,137331.0,136759.0,135837.0,134541.0,132712.0,131506.0,130913.0,131665.0,132212.0,132477.0,132378.0,132079.0,131843.0,131650.0,132047.0,132422.0,133399.0,133516.0,133329.0,132567.0,132053.0,131990.0,131756.0,131754.0,130959.0,130223.0,128826.0,128016.0,126976.0,126954.0,126906.0,126605.0,125799.0,124727.0,123929.0,123123.0,122628.0,122300.0,122294.0,122042.0,121717.0,120838.0,120448.0,120845.0,121736.0,122071.0,122044.0,121996.0,122706.0,123242.0,123720.0,123907.0,124379.0,124965.0,125852.0,126233.0,126689.0,127372.0,128296.0,129315.0,130355.0,131518.0,132820.0,133988.0,134981.0,135912.0,136426.0,137209.0,137799.0,138339.0,138988.0,139835.0,139525.0,139785.0,140053.0,141389.0,142430.0,143471.0,144573.0,145506.0,146637.0,148352.0,150109.0,151649.0,153544.0,154828.0,156138.0,157036.0,158434.0,159946.0,160450.0,160834.0,161190.0,162443.0,163979.0,165871.0,168242.0,170322.0,172278.0,174064.0,175966.0,177526.0,178922.0,180519.0,182241.0,183839.0,185187.0,186093.0,186714.0,186812.0,187728.0,188984.0,190860.0,192714.0,195176.0,197748.0,200012.0,201744.0,203564.0,205472.0,207353.0,209775.0,210689.0,211705.0,212046.0,213671.0,215461.0,217047.0,218458.0,219012.0,219351.0,219665.0,220240.0,221014.0,222209.0,222004.0,222001.0,221257.0,222357.0,223175.0,224601.0,225230.0,226111.0,227034.0,228512.0,229734.0,231283.0,233920.0,236770.0,239776.0,241309.0,243370.0,245351.0,248850.0
2049,15,Tarrant County,County,TX,TX,Dallas-Fort Worth-Arlington,48,439,103164.0,103281.0,103396.0,103727.0,104062.0,104337.0,104553.0,104745.0,104947.0,105202.0,105493.0,105658.0,105624.0,105586.0,105698.0,105796.0,105852.0,105952.0,106071.0,106306.0,106530.0,106893.0,107125.0,107667.0,108131.0,108586.0,108720.0,108801.0,108957.0,109181.0,109511.0,109896.0,110201.0,110070.0,109904.0,109692.0,110182.0,110831.0,111746.0,112555.0,113249.0,113899.0,114510.0,114592.0,114864.0,115362.0,116334.0,116825.0,117030.0,117183.0,117492.0,117748.0,117943.0,117934.0,117867.0,118048.0,118324.0,118694.0,118913.0,119193.0,119225.0,119137.0,118674.0,118276.0,117999.0,118170.0,118421.0,118801.0,118949.0,118996.0,118934.0,119100.0,119376.0,119743.0,120185.0,120705.0,121304.0,121903.0,122526.0,122934.0,123197.0,123518.0,123988.0,124557.0,124941.0,125020.0,124849.0,124735.0,124785.0,124981.0,125271.0,125594.0,126029.0,126569.0,127159.0,127522.0,127998.0,128805.0,130551.0,132180.0,133351.0,133905.0,134191.0,134675.0,135317.0,135925.0,136151.0,136491.0,137121.0,137827.0,137937.0,137935.0,137990.0,138073.0,138200.0,138495.0,138734.0,138556.0,138582.0,138580.0,139113.0,139560.0,140064.0,140327.0,140716.0,141244.0,141807.0,142008.0,142050.0,142428.0,142834.0,143286.0,143393.0,143312.0,143271.0,143261.0,143405.0,143455.0,143487.0,143644.0,144272.0,144905.0,145005.0,144935.0,143782.0,142781.0,141294.0,140476.0,139459.0,138951.0,138599.0,138281.0,137433.0,136405.0,135889.0,135352.0,135397.0,135501.0,135988.0,136241.0,136512.0,136562.0,136617.0,136499.0,136404.0,136544.0,136672.0,136994.0,137066.0,137312.0,137190.0,137272.0,137136.0,137121.0,136538.0,135847.0,135187.0,134411.0,133785.0,133094.0,132893.0,131918.0,131555.0,130660.0,130186.0,129157.0,128675.0,128667.0,128961.0,129243.0,129170.0,129097.0,128877.0,129264.0,129214.0,129600.0,129950.0,130789.0,131508.0,131911.0,132100.0,132291.0,132638.0,133005.0,133510.0,134080.0,135001.0,135851.0,136605.0,137246.0,138022.0,138875.0,140038.0,141132.0,142211.0,143106.0,143841.0,144529.0,145168.0,145824.0,146566.0,147307.0,148007.0,148735.0,149188.0,150002.0,150997.0,152246.0,153490.0,154683.0,155936.0,157000.0,158066.0,159348.0,160637.0,162018.0,163208.0,164396.0,165553.0,166784.0,168212.0,169564.0,171084.0,172736.0,174522.0,175915.0,177345.0,178776.0,180570.0,181997.0,183387.0,185054.0,186705.0,188561.0,189778.0,191251.0,192641.0,194357.0,196061.0,197871.0,199649.0,201703.0,203499.0,204742.0,205824.0,207074.0,208835.0,210405.0,211665.0,213081.0,214339.0,214797.0,215168.0,215512.0,216762.0,218245.0,219958.0,220987.0,221568.0,221764.0,222579.0,222851.0,223357.0,223776.0,224743.0,225620.0,226367.0,227099.0,228097.0,229458.0,230573.0,230920.0,231044.0,231755.0,233123.0,235123.0,236995.0,239224.0,241504.0,244151.0,246891.0,250070.0,254053.0,259421.0
386,18,Bexar County,County,TX,TX,San Antonio-New Braunfels,48,29,99998.0,99953.0,99908.0,99875.0,99792.0,99752.0,99733.0,99824.0,99942.0,100045.0,100174.0,100285.0,100167.0,100043.0,99960.0,100086.0,100175.0,100212.0,100197.0,100231.0,100268.0,100378.0,100431.0,100512.0,101041.0,101580.0,102095.0,102098.0,102267.0,102476.0,102791.0,102896.0,102975.0,103028.0,103145.0,103310.0,103313.0,103463.0,103689.0,104223.0,104931.0,105586.0,106173.0,106501.0,106851.0,107184.0,107568.0,107944.0,108213.0,108395.0,108465.0,108519.0,107840.0,107146.0,106431.0,106399.0,106379.0,106352.0,106269.0,106166.0,106054.0,105858.0,105610.0,105293.0,105290.0,105339.0,105458.0,105358.0,105209.0,105112.0,104980.0,104939.0,104919.0,105036.0,105314.0,105664.0,106079.0,106418.0,106756.0,107108.0,107461.0,107889.0,108472.0,108954.0,109123.0,108904.0,108773.0,108766.0,109065.0,109401.0,109845.0,110312.0,110652.0,110961.0,111011.0,111367.0,112340.0,113884.0,115177.0,116370.0,117129.0,118083.0,118829.0,119443.0,120335.0,120927.0,121864.0,122369.0,122829.0,123130.0,123591.0,124058.0,124459.0,124597.0,124671.0,124869.0,125067.0,125606.0,125902.0,126311.0,126678.0,127303.0,128014.0,128599.0,129148.0,129848.0,130742.0,131705.0,132668.0,133561.0,134548.0,135588.0,136563.0,137069.0,137310.0,137554.0,138358.0,139308.0,140313.0,141222.0,141906.0,142455.0,142698.0,142987.0,142798.0,142673.0,142449.0,142532.0,142319.0,141976.0,141472.0,140802.0,140087.0,139418.0,138973.0,138465.0,138034.0,137555.0,137208.0,136799.0,136342.0,135877.0,135364.0,134726.0,134324.0,134199.0,134453.0,134588.0,134752.0,134892.0,134942.0,134964.0,134989.0,135009.0,134959.0,135106.0,135036.0,134590.0,133539.0,132772.0,132182.0,131621.0,131117.0,130463.0,129892.0,129091.0,128695.0,128414.0,128481.0,128451.0,128596.0,128387.0,128178.0,128208.0,128676.0,129333.0,129900.0,130388.0,130540.0,130521.0,130236.0,130327.0,130770.0,131494.0,132323.0,132815.0,133057.0,133153.0,133327.0,133953.0,134771.0,135943.0,137136.0,138152.0,138691.0,139109.0,139616.0,140368.0,141094.0,141785.0,142761.0,143481.0,144158.0,144274.0,144702.0,145277.0,146344.0,147321.0,147938.0,148869.0,149684.0,150640.0,151024.0,151816.0,152874.0,154371.0,155451.0,156480.0,156992.0,157791.0,158556.0,158932.0,159572.0,160645.0,162178.0,163222.0,163633.0,163867.0,164392.0,164844.0,165787.0,166926.0,168774.0,170499.0,171534.0,171845.0,171993.0,172546.0,173469.0,174541.0,175638.0,176761.0,177810.0,178125.0,177964.0,177836.0,178784.0,180006.0,181350.0,182332.0,183264.0,184077.0,184287.0,184754.0,185013.0,186395.0,187467.0,188996.0,189583.0,190465.0,191089.0,191882.0,192483.0,192978.0,193651.0,194000.0,194598.0,194713.0,195384.0,195616.0,196611.0,196753.0,197021.0,197086.0,197954.0,199082.0,200540.0,202330.0,204263.0,206412.0,208640.0,211281.0,213924.0,217445.0
1440,38,Travis County,County,TX,TX,Austin-Round Rock,48,453,189244.0,188316.0,186951.0,185008.0,184533.0,185023.0,186675.0,187482.0,188295.0,188096.0,188482.0,189152.0,190109.0,190982.0,191944.0,193133.0,192693.0,191910.0,189591.0,188759.0,188658.0,189921.0,190371.0,190486.0,190515.0,191200.0,193575.0,195528.0,196879.0,196570.0,196444.0,196028.0,194408.0,193454.0,193263.0,193207.0,192512.0,191818.0,190950.0,190613.0,190976.0,192364.0,193777.0,195413.0,197855.0,199741.0,201043.0,202645.0,204976.0,207390.0,208849.0,209664.0,210250.0,210552.0,210905.0,211645.0,212288.0,213337.0,213986.0,214641.0,214650.0,214672.0,215137.0,216057.0,216741.0,217309.0,217683.0,217808.0,217511.0,217199.0,217211.0,217163.0,217274.0,216775.0,216422.0,215943.0,215798.0,215675.0,215297.0,214989.0,215054.0,215060.0,215076.0,214746.0,214626.0,214717.0,214899.0,214957.0,215014.0,214958.0,215330.0,215375.0,215162.0,214799.0,214618.0,214784.0,215077.0,215940.0,216812.0,217569.0,217982.0,218382.0,218917.0,219722.0,220805.0,221833.0,222659.0,223316.0,223696.0,223892.0,224152.0,224668.0,225213.0,225905.0,226337.0,226636.0,226803.0,227130.0,227669.0,228337.0,229101.0,229817.0,230221.0,230581.0,231038.0,231805.0,232674.0,233705.0,234732.0,235624.0,236529.0,237348.0,238414.0,239275.0,240057.0,240902.0,241904.0,243060.0,244142.0,245306.0,246459.0,247752.0,249111.0,250171.0,250549.0,250377.0,250586.0,250735.0,250619.0,249630.0,248794.0,247915.0,247151.0,246003.0,243755.0,241936.0,240858.0,240613.0,239852.0,238715.0,237865.0,237592.0,237401.0,237044.0,236496.0,236229.0,237128.0,237736.0,237424.0,236827.0,236504.0,236491.0,236483.0,236105.0,235547.0,234425.0,233550.0,232945.0,232235.0,231570.0,231172.0,230644.0,230073.0,229495.0,228740.0,228179.0,227699.0,228382.0,228980.0,229378.0,229425.0,229441.0,230024.0,230802.0,231990.0,233047.0,234361.0,235866.0,237378.0,238680.0,239788.0,240703.0,241213.0,242780.0,244504.0,247088.0,249494.0,252798.0,255826.0,258551.0,261079.0,263038.0,265355.0,267932.0,271787.0,274561.0,277190.0,278810.0,280766.0,282352.0,284404.0,286646.0,288449.0,290701.0,293193.0,296013.0,298071.0,299814.0,301305.0,303190.0,304803.0,306174.0,307547.0,309348.0,312483.0,315749.0,318269.0,319672.0,320804.0,323147.0,326235.0,328840.0,330980.0,332688.0,334302.0,335617.0,336734.0,337063.0,337847.0,339444.0,342130.0,343928.0,344251.0,344978.0,346511.0,348989.0,350758.0,351784.0,352129.0,352574.0,353790.0,355325.0,357089.0,358520.0,359982.0,360804.0,361502.0,361536.0,362673.0,364872.0,367362.0,370226.0,371100.0,372566.0,372280.0,373702.0,375680.0,378256.0,378919.0,378908.0,379119.0,380508.0,381988.0,383363.0,385332.0,386579.0,388519.0,390680.0,394569.0,396445.0,398821.0,399894.0,402969.0,405256.0,409078.0,413674.0,419712.0,427201.0,436311.0,445838.0,455149.0,467667.0,482704.0,501581.0
1690,68,El Paso County,County,TX,TX,El Paso,48,141,86922.0,86835.0,86814.0,86784.0,86883.0,87011.0,87103.0,87153.0,87105.0,87117.0,87134.0,87284.0,87253.0,87295.0,87263.0,87416.0,87349.0,87264.0,87154.0,87204.0,87338.0,87445.0,87501.0,87493.0,87860.0,88201.0,88564.0,88481.0,88522.0,88546.0,88764.0,88827.0,89000.0,89096.0,89286.0,89332.0,89198.0,89227.0,89425.0,89941.0,90397.0,90870.0,91207.0,91572.0,91991.0,92469.0,92979.0,93338.0,93615.0,93703.0,93786.0,93764.0,93721.0,93607.0,93454.0,93299.0,92676.0,92021.0,91228.0,91038.0,90952.0,90902.0,90497.0,90214.0,89915.0,89765.0,89523.0,89318.0,89350.0,89358.0,89436.0,89130.0,88915.0,88737.0,88905.0,88999.0,89215.0,89305.0,89547.0,89686.0,90003.0,90377.0,90749.0,91277.0,91527.0,91728.0,91645.0,91690.0,91793.0,91918.0,92113.0,92532.0,93020.0,93468.0,94005.0,94558.0,95232.0,96074.0,97051.0,98169.0,99064.0,100169.0,101168.0,101934.0,102319.0,102817.0,103397.0,103934.0,104823.0,105628.0,106589.0,106877.0,107258.0,107389.0,107750.0,108276.0,109063.0,109721.0,110376.0,111230.0,112415.0,113465.0,114733.0,115879.0,117301.0,118541.0,119910.0,121488.0,123245.0,125113.0,126422.0,127307.0,127588.0,128413.0,128909.0,130228.0,131286.0,132982.0,134177.0,134878.0,134920.0,134676.0,134978.0,135460.0,135062.0,134020.0,132957.0,132583.0,132000.0,131118.0,130006.0,129091.0,128621.0,128539.0,128211.0,127554.0,127135.0,127167.0,127087.0,126550.0,125898.0,125527.0,125510.0,125568.0,125340.0,125129.0,125025.0,125339.0,126136.0,126563.0,126837.0,126255.0,126386.0,126225.0,126050.0,125549.0,125485.0,125202.0,124862.0,124125.0,123428.0,123009.0,123010.0,123624.0,123445.0,123039.0,122574.0,122501.0,122334.0,122179.0,122024.0,121945.0,121780.0,121233.0,120685.0,120000.0,119930.0,120087.0,120468.0,120601.0,120374.0,119862.0,119494.0,119612.0,119870.0,120413.0,120466.0,120679.0,120613.0,120811.0,120693.0,120607.0,120764.0,121304.0,121836.0,121830.0,121759.0,121550.0,121791.0,121572.0,121388.0,120747.0,120487.0,120421.0,120600.0,120488.0,120152.0,119924.0,119743.0,119663.0,119481.0,119700.0,120012.0,120664.0,120990.0,121022.0,120555.0,120438.0,120443.0,120624.0,120619.0,120679.0,120896.0,120941.0,120995.0,120774.0,120855.0,121224.0,121917.0,122562.0,123379.0,124169.0,124927.0,125450.0,125803.0,126381.0,126774.0,126943.0,126838.0,126724.0,126837.0,126823.0,126584.0,126394.0,126318.0,126329.0,126216.0,125990.0,125896.0,126432.0,127122.0,127766.0,128440.0,129224.0,129991.0,130242.0,130451.0,130992.0,131961.0,133153.0,134341.0,135328.0,135954.0,136438.0,135718.0,134760.0,134177.0,134704.0,135616.0,136415.0,136849.0,137238.0,137457.0,137858.0,138599.0,139574.0,141517.0,143764.0,145907.0,147611.0,149190.0,150892.0,152951.0,155222.0
951,73,Collin County,County,TX,TX,Dallas-Fort Worth-Arlington,48,85,182746.0,182291.0,182136.0,181729.0,181553.0,181335.0,181184.0,181424.0,181857.0,182465.0,182828.0,183120.0,182854.0,182835.0,182772.0,183340.0,183669.0,184035.0,184327.0,184183.0,183919.0,183538.0,183620.0,183897.0,185088.0,186245.0,187222.0,187148.0,187141.0,187278.0,187625.0,188000.0,188378.0,188745.0,189056.0,189338.0,189531.0,190116.0,190962.0,192254.0,193347.0,194508.0,195431.0,196318.0,197091.0,197839.0,198623.0,199438.0,200081.0,199986.0,199794.0,199512.0,199619.0,199525.0,199572.0,199714.0,199842.0,200044.0,200237.0,200483.0,200546.0,200686.0,200553.0,200577.0,200459.0,200330.0,200140.0,199889.0,200039.0,200107.0,200126.0,199945.0,199991.0,200308.0,200660.0,200920.0,201318.0,201911.0,202614.0,203438.0,203971.0,204483.0,204961.0,205453.0,205705.0,205403.0,205091.0,204740.0,204604.0,204740.0,204989.0,205187.0,205199.0,205241.0,205672.0,206050.0,206591.0,207791.0,209654.0,211815.0,212927.0,213434.0,213394.0,213707.0,214348.0,215223.0,215175.0,215657.0,216327.0,217346.0,217468.0,216958.0,216825.0,217018.0,217849.0,218222.0,218440.0,218217.0,218735.0,218980.0,219512.0,219803.0,220464.0,221084.0,221973.0,222481.0,222812.0,223183.0,223706.0,224471.0,224852.0,224979.0,224862.0,224511.0,224336.0,224633.0,225111.0,225988.0,226417.0,227144.0,227540.0,227927.0,228026.0,228213.0,227263.0,226189.0,224757.0,224132.0,223459.0,222815.0,222217.0,221554.0,221045.0,220740.0,220389.0,219846.0,219823.0,219879.0,220180.0,219621.0,219069.0,218528.0,218767.0,218793.0,218953.0,218532.0,219018.0,219382.0,219869.0,220006.0,220403.0,221068.0,221283.0,221031.0,219876.0,218733.0,217321.0,216458.0,215391.0,215213.0,215060.0,214911.0,213900.0,212419.0,211735.0,211443.0,212089.0,212676.0,213546.0,214285.0,214519.0,214021.0,213602.0,213919.0,215096.0,217124.0,218413.0,219461.0,219609.0,220166.0,221019.0,221789.0,222874.0,224210.0,226039.0,227589.0,229155.0,230137.0,231773.0,233492.0,235908.0,238254.0,240481.0,242664.0,245103.0,247614.0,249456.0,251044.0,252120.0,253901.0,255310.0,257350.0,259344.0,261350.0,263228.0,265281.0,267331.0,269089.0,271581.0,274440.0,278206.0,281108.0,284050.0,286719.0,288957.0,291005.0,292760.0,294733.0,296598.0,299107.0,301377.0,304035.0,306027.0,307932.0,309706.0,311072.0,313210.0,315449.0,317713.0,319952.0,322079.0,324213.0,326359.0,327508.0,327995.0,329149.0,331147.0,333908.0,335619.0,336966.0,338538.0,339755.0,340892.0,341458.0,340962.0,341635.0,343523.0,345596.0,346162.0,345727.0,345500.0,344939.0,343903.0,343416.0,343765.0,344842.0,346439.0,346967.0,346137.0,344666.0,344118.0,343960.0,343781.0,343478.0,344039.0,343840.0,344013.0,343560.0,345373.0,345894.0,346540.0,345809.0,346240.0,347436.0,349430.0,352170.0,354969.0,358812.0,362664.0,367489.0,371242.0,377175.0,384393.0,394027.0
